2019-07-04 17:12:10,861:INFO: 
 Experiment: experiments/samplepairing_fh
2019-07-04 17:12:28,640:INFO: TRAIN[000]: 	loss: 1.44128 	accuracy: 37.6% 	error: 62.4% 	data: 1477
2019-07-04 17:12:29,717:INFO: valid: 	loss: 1.10572 	accuracy: 44.0% 	error: 56.0% 	data: 184
2019-07-04 17:12:39,999:INFO: TRAIN[001]: 	loss: 0.52623 	accuracy: 82.0% 	error: 18.0% 	data: 1477
2019-07-04 17:12:41,012:INFO: valid: 	loss: 0.39066 	accuracy: 86.4% 	error: 13.6% 	data: 184
2019-07-04 17:12:51,484:INFO: TRAIN[002]: 	loss: 0.08956 	accuracy: 97.6% 	error: 2.4% 	data: 1477
2019-07-04 17:12:52,562:INFO: valid: 	loss: 0.33056 	accuracy: 88.0% 	error: 12.0% 	data: 184
2019-07-04 17:13:02,930:INFO: TRAIN[003]: 	loss: 0.03164 	accuracy: 99.3% 	error: 0.7% 	data: 1477
2019-07-04 17:13:03,948:INFO: valid: 	loss: 0.20216 	accuracy: 93.5% 	error: 6.5% 	data: 184
2019-07-04 17:13:14,516:INFO: TRAIN[004]: 	loss: 0.01331 	accuracy: 99.7% 	error: 0.3% 	data: 1477
2019-07-04 17:13:15,555:INFO: valid: 	loss: 0.23674 	accuracy: 91.8% 	error: 8.2% 	data: 184
2019-07-04 17:13:25,910:INFO: TRAIN[005]: 	loss: 0.00688 	accuracy: 99.9% 	error: 0.1% 	data: 1477
2019-07-04 17:13:26,939:INFO: valid: 	loss: 0.20299 	accuracy: 92.9% 	error: 7.1% 	data: 184
2019-07-04 17:13:37,381:INFO: TRAIN[006]: 	loss: 0.00440 	accuracy: 99.9% 	error: 0.1% 	data: 1477
2019-07-04 17:13:38,414:INFO: valid: 	loss: 0.20740 	accuracy: 92.4% 	error: 7.6% 	data: 184
2019-07-04 17:13:48,742:INFO: TRAIN[007]: 	loss: 0.00227 	accuracy: 100.0% 	error: 0.0% 	data: 1477
2019-07-04 17:13:49,762:INFO: valid: 	loss: 0.31679 	accuracy: 90.2% 	error: 9.8% 	data: 184
2019-07-04 17:14:00,097:INFO: TRAIN[008]: 	loss: 0.00421 	accuracy: 99.9% 	error: 0.1% 	data: 1477
2019-07-04 17:14:01,109:INFO: valid: 	loss: 0.22184 	accuracy: 93.5% 	error: 6.5% 	data: 184
2019-07-04 17:14:11,545:INFO: TRAIN[009]: 	loss: 0.00153 	accuracy: 100.0% 	error: 0.0% 	data: 1477
2019-07-04 17:14:12,612:INFO: valid: 	loss: 0.19531 	accuracy: 94.6% 	error: 5.4% 	data: 184
2019-07-04 17:14:29,084:INFO: TRAIN[010]: 	loss: 1.93910 	accuracy: 47.7% 	error: 52.3% 	data: 1477
2019-07-04 17:14:30,120:INFO: valid: 	loss: 1.61660 	accuracy: 31.0% 	error: 69.0% 	data: 184
2019-07-04 17:14:46,541:INFO: TRAIN[011]: 	loss: 1.34006 	accuracy: 44.8% 	error: 55.2% 	data: 1477
2019-07-04 17:14:47,590:INFO: valid: 	loss: 1.22240 	accuracy: 52.7% 	error: 47.3% 	data: 184
2019-07-04 17:15:03,930:INFO: TRAIN[012]: 	loss: 1.25422 	accuracy: 50.6% 	error: 49.4% 	data: 1477
2019-07-04 17:15:04,962:INFO: valid: 	loss: 1.16262 	accuracy: 54.3% 	error: 45.7% 	data: 184
2019-07-04 17:15:21,410:INFO: TRAIN[013]: 	loss: 1.27141 	accuracy: 50.2% 	error: 49.8% 	data: 1477
2019-07-04 17:15:22,424:INFO: valid: 	loss: 1.48816 	accuracy: 60.9% 	error: 39.1% 	data: 184
2019-07-04 17:15:38,952:INFO: TRAIN[014]: 	loss: 1.15602 	accuracy: 55.1% 	error: 44.9% 	data: 1477
2019-07-04 17:15:39,966:INFO: valid: 	loss: 0.83705 	accuracy: 65.2% 	error: 34.8% 	data: 184
2019-07-04 17:15:56,322:INFO: TRAIN[015]: 	loss: 1.05654 	accuracy: 59.4% 	error: 40.6% 	data: 1477
2019-07-04 17:15:57,336:INFO: valid: 	loss: 0.60455 	accuracy: 75.5% 	error: 24.5% 	data: 184
2019-07-04 17:16:13,813:INFO: TRAIN[016]: 	loss: 0.96760 	accuracy: 61.7% 	error: 38.3% 	data: 1477
2019-07-04 17:16:14,842:INFO: valid: 	loss: 0.90388 	accuracy: 69.0% 	error: 31.0% 	data: 184
2019-07-04 17:16:31,194:INFO: TRAIN[017]: 	loss: 0.90089 	accuracy: 67.4% 	error: 32.6% 	data: 1477
2019-07-04 17:16:32,228:INFO: valid: 	loss: 0.66721 	accuracy: 75.5% 	error: 24.5% 	data: 184
2019-07-04 17:16:42,572:INFO: TRAIN[018]: 	loss: 0.23002 	accuracy: 94.0% 	error: 6.0% 	data: 1477
2019-07-04 17:16:43,600:INFO: valid: 	loss: 0.45982 	accuracy: 83.2% 	error: 16.8% 	data: 184
2019-07-04 17:16:53,921:INFO: TRAIN[019]: 	loss: 0.06564 	accuracy: 98.4% 	error: 1.6% 	data: 1477
2019-07-04 17:16:54,944:INFO: valid: 	loss: 0.15756 	accuracy: 95.7% 	error: 4.3% 	data: 184
2019-07-04 17:17:11,564:INFO: TRAIN[020]: 	loss: 1.26124 	accuracy: 60.5% 	error: 39.5% 	data: 1477
